LOCATION,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,YEAR,MONTH,DAY,HOUR
수원,22,0,1,74,2018,6,17,10
수원,23,0,1,70,2018,6,17,11
수원,25,0,0,67,2018,6,17,12
수원,27,0,1,52,2018,6,17,13
수원,27,0,1,53,2018,6,17,14
수원,27,0,2,51,2018,6,17,15
수원,26,0,1,53,2018,6,17,16
수원,25,0,2,65,2018,6,17,17
수원,23,0,3,69,2018,6,17,18
수원,23,0,2,69,2018,6,17,19
수원,22,0,1,74,2018,6,17,20
수원,20,0,0,83,2018,6,17,21
수원,20,0,0,83,2018,6,17,22
수원,20,0,0,85,2018,6,17,23
수원,19,0,0,89,2018,6,18,0
수원,19,0,0,90,2018,6,18,1
수원,19,0,0,92,2018,6,18,2
수원,19,0,0,94,2018,6,18,3
수원,19,0,0,95,2018,6,18,4
수원,19,0,0,96,2018,6,18,5
수원,19,0,0,97,2018,6,18,6
수원,20,0,1,89,2018,6,18,7
수원,22,0,0,80,2018,6,18,8
수원,24,0,0,73,2018,6,18,9
수원,26,0,1,67,2018,6,18,10
수원,27,0,2,52,2018,6,18,11
수원,28,0,2,48,2018,6,18,12
수원,29,0,2,49,2018,6,18,13
수원,29,0,2,47,2018,6,18,14
수원,30,0,3,50,2018,6,18,15
수원,29,0,3,49,2018,6,18,16
수원,29,0,3,49,2018,6,18,17
수원,27,0,2,44,2018,6,18,18
수원,25,0,2,55,2018,6,18,19
수원,23,0,2,58,2018,6,18,20
수원,22,0,0,64,2018,6,18,21
수원,21,0,1,68,2018,6,18,22
수원,19,0,0,77,2018,6,18,23
수원,18,0,0,84,2018,6,19,0
수원,19,0,0,85,2018,6,19,1
수원,18,0,0,83,2018,6,19,2
수원,17,0,0,91,2018,6,19,3
수원,17,0,0,91,2018,6,19,4
수원,18,0,0,90,2018,6,19,5
수원,18,0,0,89,2018,6,19,6
수원,19,0,1,87,2018,6,19,7
수원,21,0,1,78,2018,6,19,8
수원,23,0,1,64,2018,6,19,9
수원,23,0,1,61,2018,6,19,10
수원,25,0,1,55,2018,6,19,11
수원,25,0,2,57,2018,6,19,12
수원,24,0,2,58,2018,6,19,13
수원,24,0,3,53,2018,6,19,14
수원,25,0,1,58,2018,6,19,15
수원,25,0,2,59,2018,6,19,16
수원,24,0,2,62,2018,6,19,17
수원,23,0,2,63,2018,6,19,18
수원,22,0,2,64,2018,6,19,19
수원,21,0,2,74,2018,6,19,20
수원,21,0,2,76,2018,6,19,21
수원,20,0,1,79,2018,6,19,22
수원,19,0,1,86,2018,6,19,23
수원,19,0,1,89,2018,6,20,0
수원,19,0,0,88,2018,6,20,1
수원,19,0,1,90,2018,6,20,2
수원,18,0,1,93,2018,6,20,3
수원,18,0,0,95,2018,6,20,4
수원,18,0,1,99,2018,6,20,5
수원,18,0,2,99,2018,6,20,6
수원,19,0,1,94,2018,6,20,7
수원,21,0,2,82,2018,6,20,8
수원,22,0,2,79,2018,6,20,9
수원,24,0,2,68,2018,6,20,10
수원,25,0,2,63,2018,6,20,11
수원,26,0,2,55,2018,6,20,12
수원,27,0,3,56,2018,6,20,13
수원,27,0,2,52,2018,6,20,14
수원,27,0,2,54,2018,6,20,15
수원,27,0,3,54,2018,6,20,16
수원,26,0,4,60,2018,6,20,17
수원,24,0,4,66,2018,6,20,18
수원,22,0,2,72,2018,6,20,19
수원,21,0,2,82,2018,6,20,20
수원,19,0,3,92,2018,6,20,21
수원,19,0,2,92,2018,6,20,22
수원,19,0,2,93,2018,6,20,23
수원,19,0,1,93,2018,6,21,0
수원,19,0,1,92,2018,6,21,1
수원,19,0,2,94,2018,6,21,2
수원,19,0,1,94,2018,6,21,3
수원,19,0,1,94,2018,6,21,4
수원,19,0,2,95,2018,6,21,5
수원,19,0,1,94,2018,6,21,6
수원,19,0,2,88,2018,6,21,7
수원,20,0,1,82,2018,6,21,8
수원,22,0,1,74,2018,6,21,9
수원,24,0,2,70,2018,6,21,10
수원,25,0,2,62,2018,6,21,11
수원,27,0,3,54,2018,6,21,12
수원,27,0,3,49,2018,6,21,13
수원,28,0,4,47,2018,6,21,14
수원,28,0,3,45,2018,6,21,15
수원,27,0,3,46,2018,6,21,16
수원,27,0,3,46,2018,6,21,17
수원,26,0,3,47,2018,6,21,18
수원,24,0,2,53,2018,6,21,19
수원,22,0,2,64,2018,6,21,20
수원,22,0,1,74,2018,6,21,21
수원,21,0,2,82,2018,6,21,22
수원,20,0,1,85,2018,6,21,23
수원,19,0,1,88,2018,6,22,0
수원,19,0,0,89,2018,6,22,1
수원,18,0,1,94,2018,6,22,2
수원,17,0,0,100,2018,6,22,3
수원,17,0,0,100,2018,6,22,4
수원,17,0,0,100,2018,6,22,5
수원,17,0,0,100,2018,6,22,6
수원,19,0,1,97,2018,6,22,7
수원,21,0,1,87,2018,6,22,8
수원,23,0,2,74,2018,6,22,9
수원,26,0,1,55,2018,6,22,10
수원,27,0,1,37,2018,6,22,11
수원,29,0,1,35,2018,6,22,12
수원,30,0,1,31,2018,6,22,13
수원,31,0,2,28,2018,6,22,14
수원,31,0,4,38,2018,6,22,15
수원,30,0,3,33,2018,6,22,16
수원,29,0,2,36,2018,6,22,17
수원,27,0,4,36,2018,6,22,18
수원,25,0,3,37,2018,6,22,19
수원,24,0,3,42,2018,6,22,20
수원,22,0,0,49,2018,6,22,21
수원,22,0,0,51,2018,6,22,22
수원,22,0,1,54,2018,6,22,23
수원,21,0,0,52,2018,6,23,0
수원,21,0,1,50,2018,6,23,1
수원,20,0,0,55,2018,6,23,2
수원,20,0,0,64,2018,6,23,3
수원,20,0,0,59,2018,6,23,4
수원,21,0,1,55,2018,6,23,5
수원,21,0,0,57,2018,6,23,6
수원,21,0,2,56,2018,6,23,7
수원,22,0,1,52,2018,6,23,8
수원,24,0,1,43,2018,6,23,9
수원,25,0,1,42,2018,6,23,10
수원,27,0,1,39,2018,6,23,11
수원,28,0,2,40,2018,6,23,12
수원,28,0,3,41,2018,6,23,13
수원,28,0,3,50,2018,6,23,14
수원,28,0,2,51,2018,6,23,15
수원,27,0,3,53,2018,6,23,16
수원,27,0,2,58,2018,6,23,17
수원,26,0,3,63,2018,6,23,18
수원,24,0,2,73,2018,6,23,19
수원,23,0,2,85,2018,6,23,20
수원,22,0,1,87,2018,6,23,21
수원,21,0,1,92,2018,6,23,22
수원,20,0,1,97,2018,6,23,23
수원,20,0,1,98,2018,6,24,0
수원,20,0,2,95,2018,6,24,1
수원,20,0,1,98,2018,6,24,2
수원,20,0,1,98,2018,6,24,3
수원,20,0,1,96,2018,6,24,4
수원,20,0,1,96,2018,6,24,5
수원,20,0,0,96,2018,6,24,6
수원,21,0,1,91,2018,6,24,7
수원,22,0,1,84,2018,6,24,8
수원,23,0,1,78,2018,6,24,9
수원,25,0,2,70,2018,6,24,10
수원,26,0,1,65,2018,6,24,11
수원,30,0,1,47,2018,6,24,12
수원,31,0,2,43,2018,6,24,13
수원,31,0,3,37,2018,6,24,14
수원,32,0,3,40,2018,6,24,15
수원,31,0,3,36,2018,6,24,16
수원,30,0,3,42,2018,6,24,17
수원,27,0,2,58,2018,6,24,18
수원,25,0,2,69,2018,6,24,19
수원,23,0,3,73,2018,6,24,20
수원,23,0,2,77,2018,6,24,21
수원,22,0,2,87,2018,6,24,22
수원,22,0,1,92,2018,6,24,23
수원,21,0,0,96,2018,6,25,0
수원,21,0,0,96,2018,6,25,1
수원,20,0,0,99,2018,6,25,2
수원,20,0,0,99,2018,6,25,3
수원,20,0,0,100,2018,6,25,4
수원,20,0,1,98,2018,6,25,5
수원,20,0,1,96,2018,6,25,6
수원,22,0,1,89,2018,6,25,7
수원,23,0,1,81,2018,6,25,8
수원,25,0,2,74,2018,6,25,9
수원,26,0,1,67,2018,6,25,10
수원,27,0,1,63,2018,6,25,11
수원,29,0,1,49,2018,6,25,12
수원,30,0,1,41,2018,6,25,13
수원,32,0,1,36,2018,6,25,14
수원,32,0,1,38,2018,6,25,15
수원,32,0,1,39,2018,6,25,16
수원,31,0,1,42,2018,6,25,17
수원,31,0,0,42,2018,6,25,18
수원,30,0,1,47,2018,6,25,19
수원,28,0,1,55,2018,6,25,20
수원,27,0,0,60,2018,6,25,21
수원,26,0,0,67,2018,6,25,22
수원,26,0,2,58,2018,6,25,23
수원,25,0,0,62,2018,6,26,0
수원,25,0,1,55,2018,6,26,1
수원,25,0,2,53,2018,6,26,2
수원,24,0,1,56,2018,6,26,3
수원,23,0,1,61,2018,6,26,4
수원,22,0,1,83,2018,6,26,5
수원,21,0,0,97,2018,6,26,6
수원,21,0,2,93,2018,6,26,7
수원,20,1,1,97,2018,6,26,8
수원,19,21,3,100,2018,6,26,9
수원,19,9,3,100,2018,6,26,10
수원,19,25,2,100,2018,6,26,11
수원,20,5,3,100,2018,6,26,12
수원,20,13,1,100,2018,6,26,13
수원,21,3,2,100,2018,6,26,14
수원,22,4,1,100,2018,6,26,15
수원,23,0,3,100,2018,6,26,16
수원,24,0,5,100,2018,6,26,17
수원,24,0,4,100,2018,6,26,18
수원,24,0,5,98,2018,6,26,19
수원,24,6,3,100,2018,6,26,20
수원,23,0,4,100,2018,6,26,21
수원,23,0,3,100,2018,6,26,22
수원,21,0,4,100,2018,6,26,23
수원,20,0,4,99,2018,6,27,0
수원,19,0,3,100,2018,6,27,1
수원,19,0,2,100,2018,6,27,2
수원,19,0,3,100,2018,6,27,3
수원,19,0,2,100,2018,6,27,4
수원,18,0,1,100,2018,6,27,5
수원,18,0,0,100,2018,6,27,6
수원,19,0,1,100,2018,6,27,7
수원,19,0,2,100,2018,6,27,8
수원,19,0,1,100,2018,6,27,9
수원,20,0,0,100,2018,6,27,10
수원,21,0,1,97,2018,6,27,11
수원,22,0,1,92,2018,6,27,12
수원,24,0,1,82,2018,6,27,13
수원,25,0,2,80,2018,6,27,14
수원,25,0,2,77,2018,6,27,15
수원,27,0,1,75,2018,6,27,16
수원,27,0,2,75,2018,6,27,17
수원,25,0,2,81,2018,6,27,18
수원,24,0,1,83,2018,6,27,19
수원,23,0,1,86,2018,6,27,20
수원,22,0,1,91,2018,6,27,21
수원,21,0,1,96,2018,6,27,22
수원,22,0,1,97,2018,6,27,23
수원,22,0,0,98,2018,6,28,0
수원,22,0,0,97,2018,6,28,1
수원,22,0,0,98,2018,6,28,2
수원,22,0,1,97,2018,6,28,3
수원,22,0,0,99,2018,6,28,4
수원,22,0,1,99,2018,6,28,5
수원,22,0,0,98,2018,6,28,6
수원,23,0,1,91,2018,6,28,7
수원,24,0,1,87,2018,6,28,8
수원,25,0,0,85,2018,6,28,9
수원,25,0,1,83,2018,6,28,10
수원,25,0,1,86,2018,6,28,11
수원,26,0,1,86,2018,6,28,12
수원,26,0,2,91,2018,6,28,13
수원,24,0,4,96,2018,6,28,14
수원,24,0,3,94,2018,6,28,15
수원,23,0,3,98,2018,6,28,16
수원,23,0,2,100,2018,6,28,17
수원,22,0,1,100,2018,6,28,18
수원,20,0,0,100,2018,6,28,19
수원,20,0,1,100,2018,6,28,20
수원,20,0,0,100,2018,6,28,21
수원,21,0,0,100,2018,6,28,22
수원,21,0,0,100,2018,6,28,23
수원,22,0,0,100,2018,6,29,0
수원,22,0,0,100,2018,6,29,1
수원,22,0,0,100,2018,6,29,2
수원,22,0,0,100,2018,6,29,3
수원,22,0,0,100,2018,6,29,4
수원,22,0,0,100,2018,6,29,5
수원,22,0,0,100,2018,6,29,6
수원,22,0,1,100,2018,6,29,7
수원,22,0,1,96,2018,6,29,8
수원,23,0,1,90,2018,6,29,9
수원,23,0,1,91,2018,6,29,10
수원,25,0,1,86,2018,6,29,11
수원,27,0,0,77,2018,6,29,12
수원,28,0,1,72,2018,6,29,13
수원,27,0,2,66,2018,6,29,14
수원,28,0,3,73,2018,6,29,15
수원,28,0,2,72,2018,6,29,16
수원,27,0,3,74,2018,6,29,17
수원,26,0,1,76,2018,6,29,18
수원,25,0,1,79,2018,6,29,19
수원,24,0,2,86,2018,6,29,20
수원,23,0,0,91,2018,6,29,21
수원,22,0,0,92,2018,6,29,22
수원,22,0,0,95,2018,6,29,23
수원,21,0,0,99,2018,6,30,0
수원,21,0,1,100,2018,6,30,1
수원,21,0,0,100,2018,6,30,2
수원,21,0,1,99,2018,6,30,3
수원,20,0,0,100,2018,6,30,4
수원,21,0,0,100,2018,6,30,5
수원,21,0,0,99,2018,6,30,6
수원,22,0,0,96,2018,6,30,7
수원,24,0,1,91,2018,6,30,8
수원,26,0,0,83,2018,6,30,9
수원,26,0,1,83,2018,6,30,10
수원,27,0,2,78,2018,6,30,11
수원,28,0,2,72,2018,6,30,12
수원,29,0,2,70,2018,6,30,13
수원,28,0,2,69,2018,6,30,14
수원,28,0,2,69,2018,6,30,15
수원,29,0,2,68,2018,6,30,16
수원,28,0,3,73,2018,6,30,17
수원,24,1,2,95,2018,6,30,18
수원,23,0,0,94,2018,6,30,19
수원,23,0,1,92,2018,6,30,20
수원,24,0,2,93,2018,6,30,21
수원,23,0,1,96,2018,6,30,22
수원,23,0,0,100,2018,6,30,23
수원,23,0,2,96,2018,7,1,0
수원,23,0,2,96,2018,7,1,1
수원,23,0,1,95,2018,7,1,2
수원,23,0,1,91,2018,7,1,3
수원,22,0,1,94,2018,7,1,4
수원,22,0,1,96,2018,7,1,5
수원,22,0,1,98,2018,7,1,6
수원,21,0,2,99,2018,7,1,7
수원,21,1,3,99,2018,7,1,8
수원,20,4,2,100,2018,7,1,9
수원,20,16,2,100,2018,7,1,10
수원,20,11,2,100,2018,7,1,11
수원,21,11,2,100,2018,7,1,12
수원,21,5,3,100,2018,7,1,13
수원,22,2,2,100,2018,7,1,14
수원,22,5,2,100,2018,7,1,15
수원,22,1,2,100,2018,7,1,16
수원,21,3,2,100,2018,7,1,17
수원,21,6,3,100,2018,7,1,18
수원,21,7,2,100,2018,7,1,19
수원,21,7,2,100,2018,7,1,20
수원,21,4,2,100,2018,7,1,21
수원,21,5,3,100,2018,7,1,22
수원,21,4,2,100,2018,7,1,23
수원,21,5,2,100,2018,7,2,0
수원,21,4,3,100,2018,7,2,1
수원,20,4,2,100,2018,7,2,2
수원,20,5,2,100,2018,7,2,3
수원,20,4,3,100,2018,7,2,4
수원,20,0,3,100,2018,7,2,5
수원,20,2,3,100,2018,7,2,6
수원,21,0,3,100,2018,7,2,7
수원,21,0,2,100,2018,7,2,8
수원,21,0,2,100,2018,7,2,9
수원,22,3,3,100,2018,7,2,10
수원,23,0,1,99,2018,7,2,11
수원,23,7,1,100,2018,7,2,12
수원,24,1,1,100,2018,7,2,13
수원,26,0,0,94,2018,7,2,14
수원,27,0,1,91,2018,7,2,15
수원,25,0,1,98,2018,7,2,16
수원,23,4,3,100,2018,7,2,17
수원,23,25,0,100,2018,7,2,18
수원,23,6,0,100,2018,7,2,19
수원,23,3,0,100,2018,7,2,20
수원,23,1,0,100,2018,7,2,21
수원,23,0,0,100,2018,7,2,22
수원,23,0,0,100,2018,7,2,23
수원,23,0,0,100,2018,7,3,0
수원,22,0,1,100,2018,7,3,1
수원,22,0,1,100,2018,7,3,2
수원,22,0,1,100,2018,7,3,3
수원,22,0,1,100,2018,7,3,4
수원,22,0,2,100,2018,7,3,5
수원,22,0,1,100,2018,7,3,6
수원,24,0,1,98,2018,7,3,7
수원,25,0,1,91,2018,7,3,8
수원,26,0,2,87,2018,7,3,9
수원,28,0,3,79,2018,7,3,10
수원,29,0,4,72,2018,7,3,11
수원,30,0,4,65,2018,7,3,12
수원,30,0,3,66,2018,7,3,13
수원,32,0,3,60,2018,7,3,14
수원,32,0,3,52,2018,7,3,15
수원,32,0,2,53,2018,7,3,16
수원,29,0,3,71,2018,7,3,17
수원,28,0,2,82,2018,7,3,18
수원,25,17,1,100,2018,7,3,19
수원,26,0,2,93,2018,7,3,20
수원,24,0,0,100,2018,7,3,21
수원,24,0,0,100,2018,7,3,22
수원,24,0,0,100,2018,7,3,23
수원,23,0,0,100,2018,7,4,0
수원,23,0,0,100,2018,7,4,1
수원,23,0,0,100,2018,7,4,2
수원,24,0,1,93,2018,7,4,3
수원,23,0,0,100,2018,7,4,4
수원,23,0,0,100,2018,7,4,5
수원,23,0,1,100,2018,7,4,6
수원,25,0,0,96,2018,7,4,7
수원,26,0,1,92,2018,7,4,8
수원,28,0,1,84,2018,7,4,9
수원,29,0,2,72,2018,7,4,10
수원,29,0,3,77,2018,7,4,11
수원,30,0,2,74,2018,7,4,12
수원,30,0,3,72,2018,7,4,13
수원,30,0,3,67,2018,7,4,14
수원,30,0,3,67,2018,7,4,15
수원,30,0,3,71,2018,7,4,16
수원,29,0,4,72,2018,7,4,17
수원,27,0,3,75,2018,7,4,18
수원,26,0,1,80,2018,7,4,19
수원,25,0,1,87,2018,7,4,20
수원,24,0,1,84,2018,7,4,21
수원,23,0,2,89,2018,7,4,22
수원,23,0,1,92,2018,7,4,23
수원,22,0,1,96,2018,7,5,0
수원,22,0,1,96,2018,7,5,1
수원,22,0,0,98,2018,7,5,2
수원,22,0,0,99,2018,7,5,3
수원,23,0,0,98,2018,7,5,4
수원,23,0,0,96,2018,7,5,5
수원,23,0,0,96,2018,7,5,6
수원,23,0,0,97,2018,7,5,7
수원,23,0,0,100,2018,7,5,8
수원,24,0,1,97,2018,7,5,9
수원,26,0,1,85,2018,7,5,10
수원,28,0,1,74,2018,7,5,11
수원,28,0,1,71,2018,7,5,12
수원,28,0,1,73,2018,7,5,13
수원,30,0,2,71,2018,7,5,14
수원,29,0,2,71,2018,7,5,15
수원,29,0,2,69,2018,7,5,16
수원,28,0,2,77,2018,7,5,17
수원,27,0,1,77,2018,7,5,18
수원,26,0,2,79,2018,7,5,19
수원,26,0,2,79,2018,7,5,20
수원,25,0,3,79,2018,7,5,21
수원,25,0,3,82,2018,7,5,22
수원,24,0,4,86,2018,7,5,23
수원,23,0,3,82,2018,7,6,0
수원,23,0,2,80,2018,7,6,1
수원,23,0,2,81,2018,7,6,2
수원,23,0,1,80,2018,7,6,3
수원,22,0,2,79,2018,7,6,4
수원,22,0,2,80,2018,7,6,5
수원,22,0,2,80,2018,7,6,6
수원,22,0,3,76,2018,7,6,7
수원,24,0,3,70,2018,7,6,8
수원,24,0,3,69,2018,7,6,9
수원,26,0,3,62,2018,7,6,10
수원,26,0,4,60,2018,7,6,11
수원,25,0,4,61,2018,7,6,12
수원,26,0,4,60,2018,7,6,13
수원,26,0,3,58,2018,7,6,14
수원,27,0,3,61,2018,7,6,15
수원,27,0,3,60,2018,7,6,16
수원,26,0,3,62,2018,7,6,17
수원,25,0,3,63,2018,7,6,18
수원,25,0,4,63,2018,7,6,19
수원,24,0,4,59,2018,7,6,20
수원,24,0,4,59,2018,7,6,21
수원,23,0,3,0,2018,7,6,22
수원,22,0,2,0,2018,7,6,23
수원,22,0,2,0,2018,7,7,0
수원,21,0,3,65,2018,7,7,1
수원,21,0,1,65,2018,7,7,2
수원,21,0,2,63,2018,7,7,3
수원,20,0,2,64,2018,7,7,4
수원,20,0,3,64,2018,7,7,5
수원,20,0,3,64,2018,7,7,6
수원,21,0,2,64,2018,7,7,7
수원,21,0,2,64,2018,7,7,8
수원,23,0,3,58,2018,7,7,9
수원,24,0,3,55,2018,7,7,10
수원,25,0,3,53,2018,7,7,11
수원,26,0,2,53,2018,7,7,12
수원,27,0,2,51,2018,7,7,13
수원,28,0,3,52,2018,7,7,14
수원,28,0,2,52,2018,7,7,15
수원,29,0,1,50,2018,7,7,16
수원,28,0,1,51,2018,7,7,17
수원,28,0,1,53,2018,7,7,18
수원,27,0,3,56,2018,7,7,19
수원,25,0,2,60,2018,7,7,20
수원,24,0,3,59,2018,7,7,21
수원,23,0,4,58,2018,7,7,22
수원,22,0,4,57,2018,7,7,23
수원,22,0,3,58,2018,7,8,0
수원,21,0,3,59,2018,7,8,1
수원,20,0,2,60,2018,7,8,2
수원,19,0,4,60,2018,7,8,3
수원,19,0,3,61,2018,7,8,4
수원,18,0,2,62,2018,7,8,5
수원,18,0,3,61,2018,7,8,6
수원,18,0,3,61,2018,7,8,7
수원,19,0,3,60,2018,7,8,8
수원,21,0,4,56,2018,7,8,9
수원,22,0,3,53,2018,7,8,10
수원,24,0,4,54,2018,7,8,11
수원,24,0,2,53,2018,7,8,12
수원,26,0,3,51,2018,7,8,13
수원,26,0,2,50,2018,7,8,14
수원,27,0,2,49,2018,7,8,15
수원,27,0,2,53,2018,7,8,16
수원,27,0,2,52,2018,7,8,17
수원,26,0,1,58,2018,7,8,18
수원,26,0,1,58,2018,7,8,19
수원,25,0,1,61,2018,7,8,20
수원,25,0,3,63,2018,7,8,21
수원,24,0,3,64,2018,7,8,22
수원,23,0,4,65,2018,7,8,23
수원,23,0,1,67,2018,7,9,0
수원,23,0,2,68,2018,7,9,1
수원,23,0,3,69,2018,7,9,2
수원,22,0,2,71,2018,7,9,3
수원,22,0,3,74,2018,7,9,4
수원,22,0,3,75,2018,7,9,5
수원,21,0,3,75,2018,7,9,6
수원,21,0,3,86,2018,7,9,7
수원,21,0,3,90,2018,7,9,8
수원,21,0,3,87,2018,7,9,9
수원,21,0,2,88,2018,7,9,10
수원,21,0,3,87,2018,7,9,11
수원,20,0,1,97,2018,7,9,12
수원,20,0,1,99,2018,7,9,13
수원,20,0,2,99,2018,7,9,14
수원,20,1,2,100,2018,7,9,15
수원,20,0,3,100,2018,7,9,16
수원,21,0,2,99,2018,7,9,17
수원,20,0,4,98,2018,7,9,18
수원,20,1,3,99,2018,7,9,19
수원,20,1,2,100,2018,7,9,20
수원,20,1,3,100,2018,7,9,21
수원,20,0,3,100,2018,7,9,22
수원,20,0,2,100,2018,7,9,23
수원,20,1,1,100,2018,7,10,0
수원,20,1,1,100,2018,7,10,1
수원,20,1,2,100,2018,7,10,2
수원,20,0,1,100,2018,7,10,3
수원,20,0,2,100,2018,7,10,4
수원,20,0,1,100,2018,7,10,5
수원,21,0,1,100,2018,7,10,6
수원,21,0,2,99,2018,7,10,7
수원,23,0,2,91,2018,7,10,8
수원,23,0,2,91,2018,7,10,9
수원,24,0,2,87,2018,7,10,10
수원,25,0,2,83,2018,7,10,11
수원,26,0,1,82,2018,7,10,12
수원,26,0,2,75,2018,7,10,13
수원,27,0,2,75,2018,7,10,14
수원,27,0,3,76,2018,7,10,15
수원,27,0,2,76,2018,7,10,16
수원,27,0,1,76,2018,7,10,17
수원,27,0,1,79,2018,7,10,18
수원,26,0,1,82,2018,7,10,19
수원,26,0,1,83,2018,7,10,20
수원,26,0,1,85,2018,7,10,21
수원,25,0,0,88,2018,7,10,22
수원,25,0,0,93,2018,7,10,23
수원,25,0,0,96,2018,7,11,0
수원,25,0,0,96,2018,7,11,1
수원,24,0,0,100,2018,7,11,2
수원,24,0,0,100,2018,7,11,3
수원,24,0,0,100,2018,7,11,4
수원,24,1,0,100,2018,7,11,5
수원,24,0,0,100,2018,7,11,6
수원,24,0,0,100,2018,7,11,7
수원,25,0,0,100,2018,7,11,8
수원,26,0,1,92,2018,7,11,9
수원,27,0,2,84,2018,7,11,10
수원,29,0,2,74,2018,7,11,11
수원,30,0,2,70,2018,7,11,12
수원,30,0,3,70,2018,7,11,13
수원,30,0,3,70,2018,7,11,14
수원,30,0,3,70,2018,7,11,15
수원,30,0,3,71,2018,7,11,16
수원,30,0,2,71,2018,7,11,17
수원,29,0,2,73,2018,7,11,18
수원,28,0,2,75,2018,7,11,19
수원,27,0,1,79,2018,7,11,20
수원,27,0,0,82,2018,7,11,21
수원,26,0,0,83,2018,7,11,22
수원,25,0,0,92,2018,7,11,23
수원,25,0,0,95,2018,7,12,0
수원,25,0,0,95,2018,7,12,1
수원,25,0,0,98,2018,7,12,2
수원,25,0,0,98,2018,7,12,3
수원,25,0,0,98,2018,7,12,4
수원,25,0,0,99,2018,7,12,5
수원,25,0,0,96,2018,7,12,6
수원,26,0,0,89,2018,7,12,7
수원,27,0,1,85,2018,7,12,8
수원,27,0,2,81,2018,7,12,9
수원,29,0,2,72,2018,7,12,10
수원,29,0,1,75,2018,7,12,11
수원,29,0,2,74,2018,7,12,12
수원,29,0,3,73,2018,7,12,13
수원,29,0,3,74,2018,7,12,14
수원,29,0,2,76,2018,7,12,15
수원,29,0,2,76,2018,7,12,16
수원,29,0,2,71,2018,7,12,17
수원,29,0,2,70,2018,7,12,18
수원,28,0,2,74,2018,7,12,19
수원,27,0,1,80,2018,7,12,20
수원,27,0,1,83,2018,7,12,21
수원,26,0,1,87,2018,7,12,22
수원,25,0,0,89,2018,7,12,23
수원,25,0,0,90,2018,7,13,0
수원,24,0,1,93,2018,7,13,1
수원,24,0,0,97,2018,7,13,2
수원,24,0,0,98,2018,7,13,3
수원,24,0,0,92,2018,7,13,4
수원,24,0,0,94,2018,7,13,5
수원,24,0,0,97,2018,7,13,6
수원,25,0,0,91,2018,7,13,7
수원,25,0,1,89,2018,7,13,8
수원,26,0,1,81,2018,7,13,9
수원,27,0,1,78,2018,7,13,10
수원,28,0,2,77,2018,7,13,11
수원,28,0,1,72,2018,7,13,12
수원,29,0,1,71,2018,7,13,13
수원,30,0,2,69,2018,7,13,14
수원,31,0,2,65,2018,7,13,15
수원,30,0,3,68,2018,7,13,16
수원,31,0,2,63,2018,7,13,17
수원,30,0,2,67,2018,7,13,18
수원,29,0,2,71,2018,7,13,19
수원,28,0,2,77,2018,7,13,20
수원,27,0,1,80,2018,7,13,21
수원,26,0,1,85,2018,7,13,22
수원,25,0,1,89,2018,7,13,23
수원,25,0,1,88,2018,7,14,0
수원,25,0,0,88,2018,7,14,1
수원,24,0,0,95,2018,7,14,2
수원,24,0,2,91,2018,7,14,3
수원,24,0,0,92,2018,7,14,4
수원,24,0,0,93,2018,7,14,5
수원,24,0,0,93,2018,7,14,6
수원,25,0,0,89,2018,7,14,7
수원,26,0,2,82,2018,7,14,8
수원,27,0,1,77,2018,7,14,9
수원,27,0,1,74,2018,7,14,10
수원,29,0,2,69,2018,7,14,11
수원,31,0,2,62,2018,7,14,12
수원,31,0,2,63,2018,7,14,13
수원,31,0,2,61,2018,7,14,14
수원,31,0,2,61,2018,7,14,15
수원,32,0,3,60,2018,7,14,16
수원,31,0,3,67,2018,7,14,17
수원,30,0,2,70,2018,7,14,18
수원,29,0,2,69,2018,7,14,19
수원,28,0,1,72,2018,7,14,20
수원,27,0,1,79,2018,7,14,21
수원,26,0,1,80,2018,7,14,22
수원,26,0,1,83,2018,7,14,23
수원,25,0,1,85,2018,7,15,0
수원,25,0,1,87,2018,7,15,1
수원,24,0,0,91,2018,7,15,2
수원,23,0,0,98,2018,7,15,3
수원,24,0,0,97,2018,7,15,4
수원,24,0,1,93,2018,7,15,5
수원,24,0,0,94,2018,7,15,6
수원,25,0,0,91,2018,7,15,7
수원,26,0,1,80,2018,7,15,8
수원,28,0,1,74,2018,7,15,9
수원,28,0,1,72,2018,7,15,10
수원,30,0,1,65,2018,7,15,11
수원,30,0,1,61,2018,7,15,12
수원,31,0,2,57,2018,7,15,13
수원,33,0,1,56,2018,7,15,14
수원,33,0,1,57,2018,7,15,15
수원,33,0,2,50,2018,7,15,16
수원,33,0,2,53,2018,7,15,17
수원,30,0,2,65,2018,7,15,18
수원,29,0,2,72,2018,7,15,19
수원,27,0,2,78,2018,7,15,20
수원,26,0,1,81,2018,7,15,21
수원,26,0,1,81,2018,7,15,22
수원,26,0,1,84,2018,7,15,23
수원,25,0,0,87,2018,7,16,0
수원,24,0,0,91,2018,7,16,1
수원,23,0,0,98,2018,7,16,2
수원,23,0,0,99,2018,7,16,3
수원,23,0,0,98,2018,7,16,4
수원,23,0,0,100,2018,7,16,5
수원,23,0,0,99,2018,7,16,6
수원,24,0,1,91,2018,7,16,7
수원,26,0,1,83,2018,7,16,8
수원,27,0,1,74,2018,7,16,9
수원,30,0,1,60,2018,7,16,10
